EDGES
ID, X, Y
1094, 1070, 885, 47.2297762538, 0.0566757315045
165, 166, 106, 28.1665688911, 0.0337998826693
4116, 4009, 10192, 35.2657369127, 0.0423188842952
7760, 1944, 7313, 3.0249132219, 0.00362989586628
8617, 7264, 9479, 27.5023974264, 0.0330028769116
1319, 3741, 6646, 39.145740509, 0.0469748886108
2335, 775, 1754, 34.3445189019, 0.0412134226823
7150, 5715, 6353, 8.92121068014, 0.0107054528162
6239, 5807, 11691, 40.9118381353, 0.0490942057624
3313, 6325, 6738, 55.3124169, 0.06637490028
839, 840, 673, 180.960340406, 0.217152408488
9076, 5582, 11161, 178.330693096, 0.213996831715
4521, 1078, 3476, 369.841733313, 0.443810079976
8292, 4365, 8483, 92.6663045556, 0.0694997284167
3875, 7172, 6403, 114.678737762, 0.137614485315
253, 2117, 10978, 71.2745024427, 0.0855294029312
8867, 8869, 10295, 42.5142456977, 0.0510170948372
7643, 980, 7107, 23.7714639852, 0.0285257567823
5457, 4647, 4393, 16.6938461715, 0.0200326154058
7028, 7029, 6187, 67.4735576475, 0.080968269177
831, 814, 663, 25.3697004318, 0.0304436405181
1225, 8362, 8670, 204.764677182, 0.245717612618
6780, 6781, 5837, 13.9152726074, 0.0166983271289
4502, 4501, 3448, 78.561016414, 0.0942732196968
4339, 4337, 3304, 44.2212731612, 0.0530655277935
7685, 8384, 8746, 52.9226411075, 0.063507169329
5412, 5523, 6854, 7.52351646508, 0.00902821975809
3438, 3379, 2607, 90.3250131185, 0.108390015742
3671, 2615, 6356, 47.8736580991, 0.0574483897189
2825, 2826, 2146, 103.516613514, 0.124219936216
6162, 6161, 5187, 42.2957610169, 0.0507549132203
7979, 7989, 7781, 41.1174719554, 0.0493409663465
3570, 8799, 10045, 29.1108108727, 0.0349329730472
7706, 7702, 7221, 61.679569106, 0.0740154829271
6826, 7101, 6279, 92.7074358753, 0.11124892305
3114, 2722, 3174, 82.8539512049, 0.0994247414459
3552, 6715, 8719, 31.2426327316, 0.0374911592779
7736, 7837, 7449, 82.5926085651, 0.0991111302781
2156, 2155, 1618, 14.2371345432, 0.0170845614518
5040, 2084, 10952, 31.7407960384, 0.0380889552461
7880, 1088, 7570, 112.233685343, 0.134680422412
8014, 8187, 8180, 21.3155995801, 0.0255787194961
3955, 3951, 3021, 83.1114859882, 0.0997337831858
9184, 9183, 11395, 172.171861343, 0.206606233612
8344, 7594, 8598, 108.36225788, 0.130034709455
5254, 14, 8098, 29.1710666743, 0.0350052800092
7662, 1172, 7144, 234.539777894, 0.281447733473
1132, 3815, 8721, 55.3502321586, 0.0664202785903
4837, 5902, 4811, 274.121628661, 0.328945954394
8947, 7037, 10626, 41.1399653676, 0.0493679584411
8004, 1474, 7816, 80.9928146192, 0.0971913775431
1907, 1908, 1433, 28.8029618631, 0.0345635542357
1833, 1145, 9455, 17.5174299377, 0.0210209159253
4207, 4208, 3209, 68.6917207529, 0.0824300649035
5395, 5392, 6878, 73.0397401368, 0.0876476881642
5189, 7215, 10358, 73.6247366994, 0.0883496840392
630, 629, 464, 335.610222258, 0.402732266709
7134, 7135, 6313, 9.65205159537, 0.00579123095722
1626, 1906, 1432, 152.211054864, 0.182653265837
3651, 3652, 2797, 46.9574884837, 0.0563489861804
7793, 8488, 9091, 80.2702747242, 0.0963243296691
1050, 1047, 846, 134.71500198, 0.161658002376
3795, 3794, 2891, 132.443468548, 0.158932162258
2275, 2276, 1707, 19.4669804909, 0.0233603765891
2038, 2037, 1528, 146.546794085, 0.175856152902
645, 644, 483, 121.083098581, 0.145299718297
1724, 8983, 10803, 47.6179223797, 0.0571415068557
3273, 3274, 2480, 22.0515330227, 0.0264618396273
2491, 8775, 9982, 106.866051709, 0.128239262051
8376, 9208, 11481, 7.71442804105, 0.00925731364926
8406, 3231, 8825, 47.5046843499, 0.0570056212199
2580, 142, 1971, 39.9779956195, 0.0479735947434
2630, 2629, 2005, 24.7401657464, 0.0296881988957
2556, 4606, 6370, 36.8954685565, 0.0442745622678
2421, 576, 1892, 59.2655254329, 0.0711186305195
6660, 7364, 6650, 14.8168856376, 0.0177802627652
7160, 7159, 6383, 40.2246665682, 0.0482695998818
1060, 1059, 857, 244.71067723, 0.293652812676
5792, 3073, 4712, 20.5004609705, 0.0246005531646
5033, 3310, 5948, 13.3432379878, 0.0160118855854
8599, 5853, 10840, 24.4004610612, 0.0292805532735
78, 77, 55, 91.1588594152, 0.109390631298
4766, 4767, 3703, 271.894239388, 0.326273087265
7030, 7031, 6191, 12.7708809406, 0.0153250571287
5815, 7558, 6943, 17.2083816787, 0.0206500580145
1818, 1817, 1364, 132.222544774, 0.158667053729
389, 383, 263, 568.107700891, 0.681729241069
4257, 7478, 6805, 58.5265751253, 0.0702318901504
6034, 6028, 4969, 23.9432098935, 0.0287318518722
730, 695, 3439, 108.542425836, 0.130250911004
4755, 4756, 3691, 99.8656317259, 0.119838758071
6815, 7546, 8108, 54.6770828547, 0.0656124994257
4445, 4428, 3391, 57.81240499, 0.069374885988
9351, 9353, 11734, 93.6174061189, 0.112340887343
5897, 6048, 5192, 91.6589283571, 0.109990714029
6930, 3619, 6068, 13.1564926937, 0.0157877912325
7338, 676, 9129, 179.920977356, 0.215905172827
4692, 4691, 3633, 152.124788153, 0.182549745783
8893, 6313, 11037, 61.5030623786, 0.0738036748543
2183, 2181, 1639, 24.963381644, 0.0299560579728
3714, 3715, 2836, 6.83796753436, 0.00820556104123
3057, 3406, 2581, 29.6004324293, 0.0355205189151
1023, 1033, 9249, 320.593772788, 0.384712527345
1551, 1557, 6707, 95.021631635, 0.114025957962
2564, 3557, 7406, 91.562124928, 0.109874549914
8640, 5032, 9555, 35.6028790971, 0.0427234549165
3267, 3268, 2477, 66.572703888, 0.0798872446656
2267, 2266, 1700, 80.4956162353, 0.0965947394823
6847, 3305, 5936, 15.836192036, 0.0190034304433
8012, 7213, 10266, 104.8189157, 0.12578269884
5881, 5881, 4843, 144.686532326, 0.173623838791
448, 447, 331, 25.6170509622, 0.0307404611546
8889, 8892, 11178, 10.3488025282, 0.0124185630339
1333, 1723, 7790, 5.93569709475, 0.0071228365137
1028, 1019, 1361, 170.8058555, 0.2049670266
2111, 2107, 1585, 25.765352914, 0.0309184234968
861, 3086, 7522, 47.2644784095, 0.0567173740914
8146, 6952, 8103, 52.7341303467, 0.0632809564161
5000, 8238, 8322, 41.0525793066, 0.0492630951679
5819, 5818, 4741, 61.6585470341, 0.0739902564409
496, 495, 364, 115.342791862, 0.138411350234
956, 957, 764, 57.9468276905, 0.0695361932286
6178, 6132, 5414, 70.589055809, 0.0847068669708
533, 534, 389, 112.023011131, 0.134427613357
7843, 1778, 9271, 56.1094689064, 0.0673313626876
2011, 4420, 10841, 177.154770849, 0.212585725019
3263, 8111, 8042, 68.5877258556, 0.0823052710267
1858, 1857, 1391, 51.6965866564, 0.0620359039877
2008, 2670, 8982, 69.5260411378, 0.0834312493654
2426, 330, 7642, 157.7139185, 0.189256702199
2170, 2171, 1629, 18.9248434729, 0.0227098121674
4005, 715, 3055, 12.9333367698, 0.0155200041237
8788, 8789, 10011, 165.635809614, 0.198762971537
7689, 1803, 7197, 4.34200414554, 0.00521040497465
7185, 7191, 6426, 76.4202122238, 0.0917042546686
5302, 5301, 4220, 67.7493033175, 0.081299163981
5947, 5908, 5013, 180.623281999, 0.216747938399
876, 878, 700, 40.4770528456, 0.0485724634148
8229, 8230, 8273, 19.0305914271, 0.0228367097125
7520, 8558, 9282, 35.0264928304, 0.0420317913964
9283, 3242, 11581, 22.5338523583, 0.0270406228299
3742, 3741, 2857, 70.1904074848, 0.0842284889818
4199, 7973, 7728, 104.475841105, 0.125371009326
7049, 9284, 11583, 31.6249143656, 0.0379498972388
5595, 8675, 9666, 27.7621554731, 0.0333145865677
3417, 7024, 10160, 30.5065678355, 0.0183039407013
9335, 1143, 11679, 377.891862955, 0.453470235546
2709, 1484, 2060, 10.4272959102, 0.0125127550923
4213, 1954, 7985, 63.456606085, 0.076147927302
492, 488, 9701, 214.405538051, 0.257286645661
1142, 8611, 9446, 22.2460115675, 0.026695213881
9177, 7837, 11381, 38.2076563008, 0.0458491875609
1123, 1122, 911, 133.641709073, 0.160370050887
8919, 8918, 10547, 62.0717649315, 0.0744861179178
9096, 6912, 11238, 21.9693040341, 0.0263631648409
5573, 1401, 6298, 92.9832845193, 0.0557899707116
3576, 4437, 3379, 66.7277894521, 0.0800733473425
6292, 5485, 5312, 44.4708838756, 0.0533650606508
9013, 9012, 10989, 163.46279973, 0.196155359676
1012, 1013, 817, 7.94526903259, 0.00953432283911
581, 2474, 2099, 51.2859946655, 0.0615431935986
8277, 8297, 8492, 37.0049956087, 0.0277537467065
7311, 7314, 11451, 222.04273883, 0.133225643298
2315, 80, 1733, 110.939171698, 0.133127006038
939, 7879, 7528, 116.195923625, 0.13943510835
1800, 6221, 5764, 363.128868071, 0.435754641686
8334, 8339, 8591, 113.235754571, 0.135882905485
5000, 3176, 8306, 33.3621641984, 0.040034597038
8268, 5361, 8420, 16.5346938285, 0.0198416325942
8484, 7906, 9076, 19.6108133437, 0.0235329760124
7776, 8488, 10222, 98.9234839367, 0.118708180724
6211, 6212, 5239, 54.4373645055, 0.0653248374066
4644, 4622, 3600, 131.938357351, 0.158326028821
4290, 4291, 3273, 65.4726249822, 0.0785671499786
2747, 2748, 2085, 35.9887829747, 0.0431865395697
50, 52, 37, 14.8583500845, 0.0178300201014
4773, 4867, 3800, 23.232441341, 0.0278789296092
698, 760, 595, 354.978295462, 0.425973954554
5068, 4366, 3985, 31.6099500713, 0.0379319400855
649, 648, 480, 220.097242373, 0.264116690847
4055, 6045, 4991, 4.58245567361, 0.00549894680834
8525, 6245, 9198, 9.92311443038, 0.0119077373165
4251, 6989, 6136, 11.6399312713, 0.0139679175256
5384, 2216, 9536, 13.9717572266, 0.016766108672
7998, 3795, 7802, 17.0446941891, 0.020453633027
3226, 3225, 2449, 22.1250672315, 0.0265500806778
7716, 604, 7509, 233.478289837, 0.280173947804
7674, 3255, 7164, 31.7273956235, 0.0380728747481
8439, 8437, 8912, 67.2576243438, 0.0807091492125
3270, 3269, 2478, 38.7695164516, 0.0465234197419
1199, 9242, 11513, 3.75446400971, 0.00450535681165
168, 612, 453, 22.4938436022, 0.0269926123226
6241, 6242, 5270, 29.1437334602, 0.0349724801523
9149, 9148, 11328, 386.643017895, 0.463971621474
2524, 2539, 9906, 84.835992302, 0.0509015953812
3126, 5452, 4388, 13.2263335497, 0.0158716002597
4351, 4346, 3311, 20.0901205453, 0.0241081446544
5919, 4923, 4826, 471.801489818, 0.566161787782
3279, 2595, 8804, 49.2944266626, 0.0591533119952
8502, 8501, 9117, 125.012214895, 0.150014657874
572, 571, 418, 318.460277493, 0.382152332992
7594, 8343, 8597, 106.489583726, 0.127787500471
2084, 2081, 1563, 95.9262812774, 0.115111537533
2959, 2957, 11138, 14.2147779549, 0.0170577335459
1729, 1687, 1304, 38.4955127254, 0.0461946152705
1157, 1158, 931, 133.409457311, 0.160091348773
3994, 1201, 3050, 87.1127956642, 0.104535354797
4013, 4012, 3060, 90.0164666551, 0.108019759986
3700, 3701, 2825, 6.92284623543, 0.00830741548252
6396, 8361, 9490, 133.726452901, 0.160471743481
4298, 3776, 3278, 74.1177296009, 0.088941275521
6638, 6641, 5720, 682.256459107, 0.818707750928
5800, 5078, 4723, 23.7499837002, 0.0284999804402
4, 8807, 10214, 24.0940986932, 0.0144564592159
4670, 4671, 3618, 101.174341908, 0.12140921029
9310, 9309, 11620, 62.9073681924, 0.0754888418309
1492, 1491, 1160, 106.626686795, 0.127952024154
2013, 3151, 3239, 45.1727373534, 0.0542072848241
8378, 7891, 8742, 195.1975173, 0.23423702076
3091, 5926, 4835, 89.2067442142, 0.107048093057
7227, 7600, 10708, 139.946393672, 0.167935672407
4872, 5968, 5147, 129.841804524, 0.155810165429
7644, 5407, 7113, 37.5483085498, 0.0450579702598
8906, 2875, 10460, 325.07414108, 0.390088969296
5911, 5914, 11438, 147.18819866, 0.176625838392
7983, 7992, 10462, 11.8923246667, 0.0142707896
212, 213, 136, 18.36357536, 0.022036290432
408, 418, 298, 75.7601891205, 0.0909122269446
7822, 1785, 7426, 68.3275710597, 0.0819930852716
3063, 2067, 5942, 58.7511127966, 0.0705013353559
2076, 2079, 1559, 45.8018973407, 0.0549622768088
1811, 1019, 1358, 8.24959166529, 0.00989950999835
7870, 7869, 7502, 95.8738604919, 0.11504863259
2854, 8836, 10179, 30.6363235917, 0.03676358831
1079, 9253, 11521, 89.5535368251, 0.10746424419
1470, 5871, 10321, 222.209730749, 0.266651676898
1730, 7004, 8952, 82.9420594226, 0.0995304713071
4974, 4975, 3911, 75.3063777898, 0.0903676533478
115, 126, 82, 40.9785919719, 0.0491743103663
2648, 8244, 10772, 84.379928876, 0.101255914651
2627, 3403, 7672, 101.460250721, 0.121752300865
6705, 8621, 10979, 574.983275973, 0.689979931167
8559, 7427, 9284, 197.968279594, 0.237561935513
6989, 4251, 6136, 11.6399312713, 0.0139679175256
4448, 8924, 11295, 134.011994718, 0.160814393661
4721, 3237, 7633, 110.6099494, 0.13273193928
1930, 977, 1449, 9.16092244261, 0.0109931069311
7266, 8808, 10078, 145.467770506, 0.0872806623038
9308, 9096, 11618, 7.00025713813, 0.00420015428288
3682, 3564, 7301, 46.2214809369, 0.0554657771243
4296, 4295, 3276, 236.27641491, 0.283531697892
3790, 6115, 5238, 7.28354309389, 0.00874025171267
2023, 7028, 6188, 208.493712375, 0.25019245485
6874, 6875, 5980, 124.482501447, 0.149379001736
8131, 8132, 8066, 53.8645488402, 0.0646374586082
2931, 2198, 2232, 23.5636827092, 0.028276419251
1310, 1311, 1038, 41.1512027738, 0.0493814433286
4491, 1365, 10056, 24.036056249, 0.0288432674987
7935, 2659, 9394, 82.6269665783, 0.099152359894
2644, 7227, 6468, 101.763603012, 0.122116323614
2033, 2034, 1526, 186.053105317, 0.22326372638
9287, 9286, 11665, 22.6209675424, 0.0271451610508
703, 735, 571, 128.32177817, 0.153986133804
5921, 6080, 5044, 107.427738728, 0.128913286474
1078, 1077, 870, 415.088598022, 0.498106317626
1784, 5886, 5350, 28.7689207489, 0.0345227048987
2894, 7114, 6327, 77.8931624568, 0.0467358974741
478, 477, 351, 335.793585192, 0.40295230223
2601, 2602, 1984, 19.1688549476, 0.0230026259371
6757, 8468, 9019, 27.847042931, 0.0334164515172
2739, 2740, 2080, 121.197989359, 0.145437587231
1932, 1295, 1451, 46.1810721943, 0.0554172866331
8631, 2504, 9764, 175.841006246, 0.211009207495
6014, 3146, 5002, 260.458001525, 0.31254960183
5334, 5333, 4258, 13.2109689274, 0.0158531627129
8053, 8049, 7929, 26.1668684074, 0.0157001210444
5488, 5075, 9615, 83.9197930356, 0.100703751643
7388, 7385, 11031, 257.941617853, 0.154764970712
5111, 7666, 10535, 127.523793477, 0.153028552172
3703, 3688, 2827, 87.4523741668, 0.104942849
148, 149, 95, 72.2249502158, 0.0866699402589
3026, 3025, 2305, 23.1661815457, 0.0277994178549
2652, 2651, 2020, 25.0474472319, 0.0300569366782
3073, 3069, 2341, 43.1428756393, 0.0517714507672
3506, 3614, 2767, 17.9913614846, 0.0215896337815
8483, 7917, 9067, 154.781554017, 0.185737864821
5213, 5214, 4126, 24.5128629406, 0.0294154355287
3152, 2014, 2399, 74.3717497904, 0.0892460997484
4986, 2985, 8314, 12.0237307022, 0.0144284768427
520, 8905, 10449, 227.381871315, 0.272858245578
564, 563, 410, 548.148998558, 0.657778798269
5527, 5528, 4451, 39.7092250516, 0.047651070062
1325, 2624, 2003, 49.861464732, 0.0598337576784
5201, 5202, 4117, 51.7187244592, 0.062062469351
3989, 6430, 8726, 72.1955856493, 0.0866347027791
1414, 7723, 7245, 215.394540785, 0.258473448942
3374, 3171, 2555, 70.2082989321, 0.0842499587185
7467, 1477, 6786, 117.833553142, 0.0707001318854
4808, 4809, 3749, 151.921666267, 0.182305999521
3945, 2771, 3009, 48.8897981337, 0.0586677577605
8048, 3495, 10095, 49.06606569, 0.058879278828
7447, 7801, 7391, 96.7457096295, 0.116094851555
7067, 8481, 9058, 95.6715137055, 0.114805816447
7737, 7736, 7262, 46.2168377636, 0.0554602053164
1165, 1159, 7863, 106.699245077, 0.128039094092
7250, 5372, 7589, 45.5615012922, 0.0546738015506
2192, 2158, 1645, 41.0419894966, 0.0492503873959
5275, 5276, 4191, 29.2757857761, 0.0351309429313
2527, 8991, 10903, 49.0204059551, 0.0588244871461
1610, 7934, 7662, 49.137352391, 0.0589648228692
2158, 2192, 1645, 41.0419894966, 0.0492503873959
1234, 1233, 991, 114.256633284, 0.137107959941
4942, 4634, 9698, 184.405651701, 0.221286782041
1807, 1806, 1353, 1396.34059305, 1.67560871166
1139, 1140, 920, 482.786163363, 0.579343396036
3295, 5852, 9407, 48.0788396976, 0.0576946076371
9077, 9078, 11165, 63.8188613326, 0.0765826335991
610, 57, 449, 63.9237753028, 0.0767085303634
8902, 2191, 10656, 111.377020101, 0.133652424121
6635, 7059, 6229, 53.9094518305, 0.0646913421966
490, 491, 361, 144.874848651, 0.173849818381
557, 552, 406, 101.180867974, 0.121417041569
5739, 8833, 10164, 72.3663760384, 0.043419825623
9375, 9374, 11771, 43.6269150518, 0.0523522980622
4232, 4238, 3232, 48.3121847984, 0.0579746217581
8693, 8692, 9705, 7.57342722947, 0.00908811267536
4978, 830, 5736, 49.6047943026, 0.0595257531632
297, 9154, 11342, 93.7956312632, 0.112554757516
5495, 8100, 8992, 108.74119552, 0.130489434624
901, 900, 717, 189.63691756, 0.227564301072
7084, 7086, 6261, 65.0505288243, 0.0780606345892
5453, 3568, 5992, 61.4050627371, 0.0736860752845
5879, 5998, 7479, 167.350794767, 0.20082095372
1608, 1607, 1228, 96.4096223251, 0.11569154679
3920, 6798, 5859, 131.527607326, 0.157833128792
2886, 2885, 2200, 172.231584108, 0.20667790093
7366, 8275, 8451, 120.566336724, 0.144679604069
5304, 5907, 5122, 7.84308612725, 0.0094117033527
9044, 7139, 11082, 34.302107807, 0.0205812646842
2816, 4175, 10258, 36.8547811697, 0.0442257374036
5878, 5878, 4796, 175.453004002, 0.210543604802
521, 403, 381, 223.395506475, 0.26807460777
5052, 2712, 3972, 68.2651604638, 0.0819181925566
4379, 4378, 3332, 87.3510970622, 0.104821316475
9096, 9308, 11618, 7.00025713813, 0.00420015428288
1468, 841, 1150, 62.9015197204, 0.0754818236644
169, 7710, 8869, 214.255116428, 0.257106139714
3168, 3167, 2413, 21.3681468968, 0.0256417762762
4012, 8701, 10191, 26.6217598967, 0.0319461118761
1677, 1676, 1274, 89.5540823029, 0.107464898763
8209, 7615, 8230, 30.0575531272, 0.0360690637527
1912, 1913, 1437, 30.4995957119, 0.0365995148543
8074, 1307, 8440, 13.5781920741, 0.0162938304889
821, 819, 653, 277.95623964, 0.333547487568
6918, 362, 6033, 434.205301743, 0.260523181046
5534, 5320, 4547, 26.8015480284, 0.0321618576341
71, 69, 51, 41.5921986437, 0.0499106383724
7121, 7118, 6321, 96.4416451123, 0.0578649870674
5907, 5304, 5122, 7.84308612725, 0.0094117033527
9028, 8300, 11027, 12.482072099, 0.0149784865188
4952, 7458, 11462, 106.772052401, 0.0640632314405
4820, 4825, 3767, 43.4001808752, 0.0520802170503
1884, 1166, 1409, 8.74245960818, 0.0104909515298
7142, 3052, 6330, 55.7746088285, 0.0669295305942
2288, 7276, 8611, 23.262760794, 0.0279153129528
4132, 5383, 5484, 44.7142718068, 0.0536571261681
4555, 1181, 3506, 305.279353601, 0.366335224321
7824, 7764, 7428, 100.876302399, 0.121051562879
3145, 8306, 8523, 38.063270913, 0.0456759250956
7115, 7122, 6301, 127.171180952, 0.0763027085712
6031, 6010, 4966, 19.3421870531, 0.0232106244637
5436, 5437, 4372, 30.3301353484, 0.0363961624181
8853, 7871, 10304, 79.8400226195, 0.0958080271434
7390, 2269, 6684, 755.11231127, 0.453067386762
3148, 3147, 2395, 70.4021177902, 0.0844825413483
337, 338, 215, 243.239449113, 0.291887338935
6296, 6297, 5315, 70.3877370533, 0.084465284464
6570, 6571, 5644, 376.318390368, 0.451582068441
3471, 4452, 6872, 17.4724068177, 0.0209668881812
4313, 2144, 7526, 92.8263527492, 0.111391623299
6498, 6873, 5977, 72.6694176352, 0.0872033011622
150, 8097, 10465, 223.685130989, 0.268422157187
2783, 2784, 2123, 9.03548559847, 0.0108425827182
1137, 1138, 919, 691.804661523, 0.830165593827
4866, 6386, 5455, 31.9643104949, 0.0383571725939
2702, 5390, 4324, 9.47828046974, 0.0113739365637
2293, 49, 11192, 523.404750133, 0.62808570016
3355, 3356, 2542, 37.5312469817, 0.045037496378
7171, 7174, 6406, 51.7775792692, 0.0621330951231
9358, 9359, 11746, 22.9998478255, 0.0275998173907
1825, 1826, 1369, 185.326325103, 0.222391590123
1885, 1170, 7865, 7.1196207764, 0.00854354493168
2108, 5264, 4179, 75.0863256308, 0.0901035907569
5079, 5084, 4003, 92.165733378, 0.110598880054
4801, 91, 3740, 19.6344926086, 0.0235613911303
4853, 5284, 4987, 109.885063605, 0.131862076326
6926, 4175, 10256, 9.74394170744, 0.0116927300489
1561, 1560, 1200, 45.1905565356, 0.0542286678427
2122, 6312, 5360, 38.3505215088, 0.0460206258106
1282, 1281, 1021, 16.7626744947, 0.0201152093936
1464, 228, 9212, 54.5151987981, 0.0654182385578
8848, 8846, 10204, 138.111335041, 0.165733602049
7948, 8572, 9315, 35.0833699721, 0.0421000439665
3053, 3052, 2321, 14.7756919983, 0.017730830398
8390, 8391, 8777, 386.060221904, 0.463272266284
575, 591, 431, 77.7079476728, 0.0932495372074
206, 7469, 6793, 69.5475651839, 0.0834570782207
144, 143, 91, 28.4836990663, 0.0341804388796
9295, 9292, 11604, 91.4650102498, 0.0548790061499
940, 4314, 7462, 201.190793805, 0.241428952566
6120, 5896, 5114, 24.6602838589, 0.0295923406307
4990, 4999, 3927, 14.583020949, 0.0174996251388
571, 2778, 9956, 338.861162148, 0.406633394578
5423, 3097, 10349, 42.8305143897, 0.0513966172676
4877, 4825, 3819, 55.0311956985, 0.0660374348381
7444, 7668, 10213, 124.077451766, 0.148892942119
4177, 8865, 10288, 127.38519999, 0.152862239988
7623, 8057, 11049, 261.563656082, 0.156938193649
7468, 7469, 6796, 51.9953017108, 0.0623943620529
1440, 1416, 1126, 12.650379441, 0.0151804553292
8743, 5559, 11108, 8.02641887777, 0.00963170265332
3254, 3255, 2470, 94.6208878581, 0.11354506543
6944, 6938, 6084, 134.774128154, 0.161728953785
7167, 6895, 6478, 8.09450430845, 0.00971340517014
6225, 8916, 10507, 103.623567309, 0.12434828077
3347, 2703, 3005, 18.3092487096, 0.0219710984515
4637, 7874, 7507, 59.3402862494, 0.0712083434993
6263, 6177, 5289, 14.2389405576, 0.0170867286691
7963, 514, 7711, 66.7481213933, 0.080097745672
2399, 2400, 1810, 1281.59496114, 1.53791395337
5350, 5349, 4276, 221.935250945, 0.266322301133
2801, 2802, 2133, 40.7348629598, 0.0488818355518
3571, 3570, 2732, 97.130105721, 0.116556126865
753, 757, 4074, 75.2573033752, 0.0903087640503
4760, 4763, 3699, 41.8140610322, 0.0501768732386
7747, 7913, 7626, 64.5402859423, 0.0774483431308
7038, 7035, 10640, 33.6023683937, 0.0403228420725
5564, 2569, 4484, 50.9529700181, 0.0611435640217
2056, 2055, 1539, 194.673960717, 0.23360875286
1935, 1934, 1455, 37.0048604916, 0.0444058325899
8743, 3276, 9908, 37.0008539635, 0.0222005123781
6201, 8901, 10419, 50.3562387118, 0.0604274864542
8640, 3431, 10573, 81.607177322, 0.0979286127864
254, 7292, 6554, 60.2829044851, 0.0723394853822
8557, 1778, 9274, 51.9768171644, 0.0623721805973
2884, 2883, 2199, 10.5126400109, 0.0126151680131
5780, 2690, 4701, 12.4673380408, 0.014960805649
613, 791, 4082, 315.156116081, 0.378187339297
2909, 2352, 2215, 41.6237618821, 0.0499485142585
3668, 5023, 8967, 50.9718155621, 0.0611661786745
5571, 5565, 6131, 43.3965959086, 0.0520759150904
3558, 3551, 2724, 28.0297003195, 0.0336356403834
9266, 8292, 11534, 172.788586718, 0.129591440039
1680, 599, 7129, 337.946672072, 0.405536006486
4040, 4037, 5439, 14.7445210163, 0.0176934252195
6991, 7227, 10700, 128.702885057, 0.154443462069
9265, 8629, 11533, 19.5767869637, 0.0117460721782
8225, 8512, 9164, 28.3377746012, 0.0340053295215
1561, 1558, 1201, 307.74300156, 0.369291601872
2098, 5869, 10315, 31.4102499177, 0.0376922999012
5708, 2382, 4624, 43.7162955887, 0.0524595547064
7469, 206, 6793, 69.5475651839, 0.0834570782207
7778, 7978, 7735, 70.2132815072, 0.0842559378086
6858, 1429, 5952, 68.5975612003, 0.0823170734404
8753, 6457, 9943, 137.947894081, 0.165537472898
8527, 6322, 9197, 61.3471604885, 0.0736165925861
5055, 2713, 6921, 47.7835577516, 0.0573402693019
8890, 8891, 10373, 87.9732825971, 0.105567939117
2017, 2018, 1508, 69.6912004501, 0.0836294405402
33, 7788, 10371, 8.34098315543, 0.0100091797865
2617, 2619, 1996, 46.7153807648, 0.0560584569178
1403, 1404, 1100, 29.8485814444, 0.0358182977333
9137, 7044, 11292, 35.7405725432, 0.0428886870519
8017, 7593, 11151, 161.915628762, 0.194298754514
4848, 4836, 3838, 108.323997445, 0.129988796934
1372, 1373, 1079, 17.606274451, 0.0211275293412
7497, 7496, 6836, 116.931279398, 0.140317535277
5998, 5999, 4920, 50.9984351977, 0.0611981222372
8536, 8534, 9217, 283.856140635, 0.340627368763
6627, 6299, 9529, 387.201571663, 0.464641885996
5793, 7796, 8152, 108.274569786, 0.129929483743
2253, 2252, 1687, 101.535272802, 0.121842327363
1337, 1336, 1055, 16.4369090475, 0.019724290857
7233, 8583, 9967, 610.347745113, 0.732417294136
3730, 7144, 6340, 111.320857133, 0.13358502856
2373, 636, 1795, 238.819365878, 0.286583239053
949, 947, 757, 110.251303476, 0.132301564172
9298, 9344, 11718, 116.108359167, 0.0696650154999
988, 991, 5688, 69.8000264627, 0.0837600317552
7869, 8210, 8392, 48.3238253867, 0.057988590464
2192, 3446, 2615, 193.983874842, 0.232780649811
5736, 2824, 4650, 34.3302097285, 0.0411962516742
3081, 5816, 4739, 88.8772131519, 0.106652655782
3166, 3157, 2407, 88.1397101198, 0.105767652144
885, 867, 705, 487.067364142, 0.584480836971
7016, 7685, 8747, 58.0188746448, 0.0696226495738
6852, 5547, 5927, 113.628344624, 0.136354013548
6369, 7429, 6734, 75.2299180738, 0.0902759016886
4564, 8391, 8789, 324.613238057, 0.389535885668
6740, 7164, 7051, 167.140593799, 0.200568712559
1334, 2598, 1989, 130.053257004, 0.156063908405
2901, 7130, 8830, 257.843711869, 0.309412454243
7495, 8073, 8940, 148.892752227, 0.178671302672
2061, 7171, 8203, 96.8841241525, 0.116260948983
328, 7273, 6528, 151.984173155, 0.182381007786
6977, 8156, 8370, 51.5956403564, 0.0619147684277
6651, 6650, 5725, 128.812286818, 0.154574744181
8495, 8498, 9112, 117.617985871, 0.141141583045
4536, 4529, 3488, 286.524974608, 0.34382996953
4856, 4858, 3792, 98.0876546267, 0.117705185552
1064, 1063, 859, 74.2034147559, 0.089044097707
331, 332, 210, 1363.84301414, 1.63661161697
6982, 6984, 7492, 14.8671493865, 0.0178405792638
5971, 4699, 4888, 38.809868002, 0.0465718416024
4818, 4829, 3771, 125.777920688, 0.150933504826
5321, 5643, 4559, 45.0831343418, 0.0540997612101
913, 916, 732, 40.2791618139, 0.0483349941767
5698, 4212, 7624, 7.33115270605, 0.00879738324726
4735, 4756, 3692, 131.675105629, 0.158010126754
1565, 8855, 10242, 4.33388970785, 0.00520066764942
